,movieId,title,genres,imdbId,tmdbId,tag,metadata,year
5987,40851,Zathura,Action Adventure Children Fantasy,406375,6795.0,, Action Adventure Children Fantasy,2005
5988,40870,C.R.A.Z.Y.,Drama,401085,11421.0,, Drama,2005
5989,40946,Sarah Silverman: Jesus Is Magic,Comedy Musical,422528,16156.0,, Comedy Musical,2005
5990,40955,Breakfast on Pluto,Comedy Drama,411195,1420.0,transvestite,transvestite Comedy Drama,2005
5991,40959,"Ice Harvest, The",Action Comedy Crime Thriller,400525,9005.0,, Action Comedy Crime Thriller,2005
5992,40962,"Yours, Mine and Ours",Comedy Romance,443295,13499.0,, Comedy Romance,2005
5993,40966,"Libertine, The",Drama,375920,7548.0,, Drama,2004
5994,41014,"Bird with the Crystal Plumage, The (Uccello dalle piume di cristallo, L')",Crime Horror Mystery Thriller,65143,20345.0,, Crime Horror Mystery Thriller,1970
5995,41285,Match Point,Crime Drama Romance,416320,116.0,, Crime Drama Romance,2005
5996,41527,Paradise Now,Crime Drama Thriller War,445620,67.0,, Crime Drama Thriller War,2005
5997,41566,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The",Adventure Children Fantasy,363771,411.0,C.S. Lewis,C.S. Lewis Adventure Children Fantasy,2005
5998,41569,King Kong,Action Adventure Drama Fantasy Thriller,360717,254.0,big budget,big budget Action Adventure Drama Fantasy Thriller,2005
5999,41571,Memoirs of a Geisha,Drama Romance,397535,1904.0,, Drama Romance,2005
6000,41573,"Family Stone, The",Comedy Drama Romance,356680,9043.0,, Comedy Drama Romance,2005
6001,41617,Havoc,Crime Drama Romance,285175,14695.0,, Crime Drama Romance,2005
6002,41627,Samurai Rebellion (Jôi-uchi: Hairyô tsuma shimatsu),Action Drama,61847,27031.0,, Action Drama,1967
6003,41712,"Room for Romeo Brass, A",Comedy Drama,202559,22908.0,, Comedy Drama,1999
6004,41716,"Matador, The",Comedy Drama Thriller,365485,9515.0,, Comedy Drama Thriller,2005
6005,41724,Wal-Mart: The High Cost of Low Price,Documentary,473107,29595.0,, Documentary,2005
6006,41769,Mozart and the Whale,Comedy Drama Romance,392465,23478.0,, Comedy Drama Romance,2005
6007,41828,Don't Look Now: We're Being Shot At (La grande vadrouille),Comedy War,60474,8290.0,, Comedy War,1966
6008,41863,"Three Burials of Melquiades Estrada, The",Adventure Crime Drama,419294,8053.0,, Adventure Crime Drama,2006
6009,41997,Munich,Action Crime Drama Thriller,408306,612.0,In Netflix queue,In Netflix queue Action Crime Drama Thriller,2005
6010,42002,"Producers, The",Comedy Musical,395251,9899.0,In Netflix queue,In Netflix queue Comedy Musical,2005
6011,42004,Transamerica,Adventure Comedy Drama,407265,546.0,, Adventure Comedy Drama,2005
6012,42007,Rumor Has It...,Comedy Drama Romance,398375,2800.0,, Comedy Drama Romance,2005
6013,42009,Cheaper by the Dozen 2,Adventure Comedy,452598,9641.0,, Adventure Comedy,2005
6014,42011,Fun with Dick and Jane,Comedy Crime,369441,7552.0,, Comedy Crime,2005
6015,42013,"Ringer, The",Comedy,267891,9927.0,, Comedy,2005
6016,42015,Casanova,Action Adventure Comedy Drama Romance,402894,9681.0,, Action Adventure Comedy Drama Romance,2005
6017,42018,Mrs. Henderson Presents,Comedy Drama,413015,10773.0,, Comedy Drama,2005
6018,42176,"Ear, The (Ucho)",Drama Thriller,66498,88953.0,, Drama Thriller,1970
6019,42191,Luxo Jr.,Animation Children,91455,13925.0,, Animation Children,1986
6020,42285,"Dentist, The",Horror Thriller,116075,9568.0,, Horror Thriller,1996
6021,42418,"New World, The",Adventure Drama Romance,402399,11400.0,, Adventure Drama Romance,2005
6022,42422,Voices of a Distant Star (Hoshi no koe),Animation Drama Romance Sci-Fi,370754,37910.0,love,love Animation Drama Romance Sci-Fi,2003
6023,42556,7 Faces of Dr. Lao,Fantasy Mystery Western,57812,14241.0,, Fantasy Mystery Western,1964
6024,42559,Samurai Assassin (Samurai),Action Adventure Drama,59673,79406.0,, Action Adventure Drama,1965
6025,42602,"Boys of Baraka, The",Documentary,444608,38785.0,, Documentary,2005
6026,42632,Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi),Crime Drama Mystery Thriller,451094,4550.0,brutality,brutality Crime Drama Mystery Thriller,2005
6027,42638,Grand Theft Parsons,Comedy Drama,338075,16433.0,, Comedy Drama,2003
6028,42718,District 13 (Banlieue 13),Action Crime Sci-Fi,414852,10045.0,, Action Crime Sci-Fi,2004
6029,42723,Hostel,Horror,450278,1690.0,, Horror,2005
6030,42725,Grandma's Boy,Comedy,456554,9900.0,, Comedy,2006
6031,42728,Tristan & Isolde,Drama Romance,375154,9044.0,, Drama Romance,2006
6032,42730,Glory Road,Drama,385726,9918.0,, Drama,2006
6033,42732,Last Holiday,Comedy,408985,17379.0,, Comedy,2006
6034,42734,Hoodwinked!,Animation Children Comedy,443536,10982.0,, Animation Children Comedy,2005
6035,42738,Underworld: Evolution,Action Fantasy Horror,401855,834.0,, Action Fantasy Horror,2006
6036,42740,Looking for Comedy in the Muslim World,Comedy,433116,25890.0,In Netflix queue,In Netflix queue Comedy,2005
6037,42761,Casper Meets Wendy,Adventure Children Comedy Fantasy,140883,39345.0,, Adventure Children Comedy Fantasy,1998
6038,42943,Revolution,Adventure Drama War,89913,12701.0,, Adventure Drama War,1985
6039,42946,Project A ('A' gai waak),Action Comedy,85127,21519.0,, Action Comedy,1983
6040,43289,"Bird People in China, The (Chûgoku no chôjin)",Adventure Comedy Drama Fantasy,142181,28638.0,, Adventure Comedy Drama Fantasy,1998
6041,43333,Water,Drama Romance,240200,7509.0,, Drama Romance,2005
6042,43376,Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage),Drama War,426578,2117.0,, Drama War,2005
6043,43396,"World's Fastest Indian, The",Drama,412080,9912.0,, Drama,2005
6044,43419,Bandidas,Action Comedy Crime Western,416496,1969.0,, Action Comedy Crime Western,2006
6045,43460,Tristram Shandy: A Cock and Bull Story,Comedy Drama,423409,8435.0,, Comedy Drama,2005
6046,43549,Helter Skelter,Action Crime Drama Horror,383393,45759.0,, Action Crime Drama Horror,2004
6047,43556,Annapolis,Drama,417433,13275.0,, Drama,2006
6048,43558,Big Momma's House 2,Action Comedy Crime,421729,11565.0,, Action Comedy Crime,2006
6049,43560,Nanny McPhee,Children Comedy Fantasy,396752,11283.0,, Children Comedy Fantasy,2005
6050,43677,"Tuskegee Airmen, The",Drama War,114745,31894.0,, Drama War,1995
6051,43679,Final Destination 3,Horror Mystery Thriller,414982,9286.0,, Horror Mystery Thriller,2006
6052,43684,Something New,Comedy Drama Romance,437777,15363.0,, Comedy Drama Romance,2006
6053,43708,Block Party (a.k.a. Dave Chappelle's Block Party),Comedy Documentary,425598,292.0,, Comedy Documentary,2005
6054,43744,Imagine Me & You,Comedy Drama Romance,421994,1544.0,, Comedy Drama Romance,2005
6055,43836,"Pink Panther, The",Adventure Comedy Crime,383216,12096.0,, Adventure Comedy Crime,2006
6056,43869,Curious George,Adventure Animation Children Comedy,381971,9975.0,, Adventure Animation Children Comedy,2006
6057,43871,Firewall,Crime Drama Thriller,408345,9754.0,, Crime Drama Thriller,2006
6058,43904,When a Stranger Calls,Horror Thriller,455857,10053.0,, Horror Thriller,2006
6059,43908,London,Drama,449061,7515.0,, Drama,2005
6060,43912,Freedomland,Crime Drama,349467,9959.0,, Crime Drama,2006
6061,43914,Winter Passing,Drama,380817,14256.0,, Drama,2005
6062,43917,Eight Below,Action Adventure Drama Romance,397313,9036.0,, Action Adventure Drama Romance,2006
6063,43919,Date Movie,Comedy Romance,466342,10073.0,, Comedy Romance,2006
6064,43921,Running Scared,Action Crime Thriller,404390,7304.0,, Action Crime Thriller,2006
6065,43928,Ultraviolet,Action Fantasy Sci-Fi Thriller,370032,9920.0,, Action Fantasy Sci-Fi Thriller,2006
6066,43930,Just My Luck,Comedy Romance,397078,10025.0,, Comedy Romance,2006
6067,43932,Pulse,Action Drama Fantasy Horror Mystery Sci-Fi Thriller,454919,9682.0,, Action Drama Fantasy Horror Mystery Sci-Fi Thriller,2006
6068,43936,16 Blocks,Crime Thriller,450232,2207.0,, Crime Thriller,2006
6069,44004,Failure to Launch,Comedy Romance,427229,6877.0,, Comedy Romance,2006
6070,44020,Ultimate Avengers,Action Animation Children Sci-Fi,491703,14609.0,, Action Animation Children Sci-Fi,2006
6071,44022,Ice Age 2: The Meltdown,Adventure Animation Children Comedy,438097,950.0,, Adventure Animation Children Comedy,2006
6072,44189,Ask the Dust,Drama Romance,384814,1967.0,, Drama Romance,2006
6073,44191,V for Vendetta,Action Sci-Fi Thriller IMAX,434409,752.0,, Action Sci-Fi Thriller IMAX,2006
6074,44193,She's the Man,Comedy Romance,454945,9655.0,, Comedy Romance,2006
6075,44195,Thank You for Smoking,Comedy Drama,427944,9388.0,, Comedy Drama,2006
6076,44197,Find Me Guilty,Comedy Crime Drama,419749,9950.0,, Comedy Crime Drama,2006
6077,44199,Inside Man,Crime Drama Thriller,454848,388.0,, Crime Drama Thriller,2006
6078,44204,Tsotsi,Crime Drama,468565,868.0,, Crime Drama,2005
6079,44225,Aquamarine,Children Comedy Fantasy,429591,14191.0,, Children Comedy Fantasy,2006
6080,44238,Leprechaun 2,Comedy Fantasy Horror,110329,18009.0,, Comedy Fantasy Horror,1994
6081,44241,Leprechaun 3,Comedy Fantasy Horror,113636,19286.0,, Comedy Fantasy Horror,1995
6082,44243,Leprechaun 4: In Space,Comedy Fantasy Horror Sci-Fi,116861,19287.0,, Comedy Fantasy Horror Sci-Fi,1997
6083,44301,Lights in the Dusk (Laitakaupungin valot),Crime Drama,458242,1379.0,, Crime Drama,2006
6084,44397,"Hills Have Eyes, The",Drama Horror Thriller,454841,9792.0,, Drama Horror Thriller,2006
6085,44399,"Shaggy Dog, The",Adventure Children Comedy Fantasy,393735,10067.0,, Adventure Children Comedy Fantasy,2006
6086,44511,Unknown White Male,Documentary,436864,35555.0,, Documentary,2005
6087,44555,"Lives of Others, The (Das leben der Anderen)",Drama Romance Thriller,405094,582.0,, Drama Romance Thriller,2006
6088,44597,Youth of the Beast (Yaju no seishun),Action Crime Mystery,57697,37939.0,, Action Crime Mystery,1963
6089,44613,Take the Lead,Drama,446046,12763.0,, Drama,2006
6090,44657,Mouchette,Drama,61996,1561.0,, Drama,1967
6091,44665,Lucky Number Slevin,Crime Drama Mystery,425210,186.0,twist ending,twist ending Crime Drama Mystery,2006
6092,44694,Volver,Comedy Drama,441909,219.0,, Comedy Drama,2006
6093,44709,Akeelah and the Bee,Drama,437800,13751.0,, Drama,2006
6094,44719,Brainstorm,Drama,263124,53961.0,, Drama,2001
6095,44731,Stay Alive,Horror Sci-Fi Thriller,441796,10069.0,, Horror Sci-Fi Thriller,2006
6096,44759,Basic Instinct 2,Crime Drama Mystery Thriller,430912,3093.0,, Crime Drama Mystery Thriller,2006
6097,44761,Brick,Crime Drama Film-Noir Mystery,393109,9270.0,, Crime Drama Film-Noir Mystery,2005
6098,44773,"Dead Hate the Living!, The",Comedy Horror,225481,28349.0,, Comedy Horror,2000
6099,44777,Evil Aliens,Comedy Horror Sci-Fi,383353,10177.0,, Comedy Horror Sci-Fi,2005
6100,44788,This Film Is Not Yet Rated,Documentary,493459,16070.0,, Documentary,2006
6101,44828,Slither,Comedy Horror Sci-Fi,439815,9035.0,, Comedy Horror Sci-Fi,2006
6102,44840,"Benchwarmers, The",Comedy,437863,9957.0,, Comedy,2006
6103,44849,Renaissance,Action Animation Film-Noir Sci-Fi Thriller,386741,9389.0,, Action Animation Film-Noir Sci-Fi Thriller,2006
6104,44851,Go for Zucker! (Alles auf Zucker!),Comedy,416331,460.0,, Comedy,2004
6105,44864,Friends with Money,Comedy Drama Romance,436331,8998.0,, Comedy Drama Romance,2006
6106,44889,Reefer Madness: The Movie Musical,Comedy Drama Musical,404364,20521.0,satire,satire Comedy Drama Musical,2005
6107,44929,Candy,Drama Romance,424880,4441.0,, Drama Romance,2006
6108,44931,Secrets of a Soul (Geheimnisse einer Seele),Drama,16914,84954.0,, Drama,1926
6109,44937,"Child, The (L'enfant)",Crime Drama,456396,11490.0,, Crime Drama,2005
6110,44943,9/11,Documentary,312318,11304.0,, Documentary,2002
6111,44972,Scary Movie 4,Comedy Horror,362120,4257.0,, Comedy Horror,2006
6112,44974,Hard Candy,Drama Thriller,424136,2652.0,, Drama Thriller,2005
6113,45028,"Prairie Home Companion, A",Comedy Drama Musical,420087,9526.0,, Comedy Drama Musical,2006
6114,45062,"Sentinel, The",Crime Drama Thriller,443632,5820.0,, Crime Drama Thriller,2006
6115,45074,"Wild, The",Adventure Animation Children Comedy Fantasy,405469,9904.0,, Adventure Animation Children Comedy Fantasy,2006
6116,45081,Silent Hill,Fantasy Horror Thriller,384537,588.0,, Fantasy Horror Thriller,2006
6117,45106,American Dreamz,Comedy Drama,465142,9310.0,, Comedy Drama,2006
6118,45175,Kinky Boots,Comedy Drama,434124,16367.0,, Comedy Drama,2005
6119,45183,"Protector, The (a.k.a. Warrior King) (Tom yum goong)",Action Comedy Crime Thriller,427954,8982.0,, Action Comedy Crime Thriller,2005
6120,45186,Mission: Impossible III,Action Adventure Thriller,317919,956.0,, Action Adventure Thriller,2006
6121,45208,RV,Adventure Children Comedy,449089,9530.0,, Adventure Children Comedy,2006
6122,45210,United 93,Crime Drama,475276,9829.0,, Crime Drama,2006
6123,45221,Stick It,Comedy,430634,10115.0,, Comedy,2006
6124,45361,"American Haunting, An",Drama Horror Mystery Thriller,429573,10008.0,, Drama Horror Mystery Thriller,2005
6125,45382,Down in the Valley,Drama Romance,398027,7870.0,, Drama Romance,2005
6126,45431,Over the Hedge,Adventure Animation Children Comedy,327084,7518.0,, Adventure Animation Children Comedy,2006
6127,45440,Art School Confidential,Comedy Drama,364955,9786.0,, Comedy Drama,2006
6128,45442,Poseidon,Action Adventure Thriller IMAX,409182,503.0,, Action Adventure Thriller IMAX,2006
6129,45447,"Da Vinci Code, The",Drama Mystery Thriller,382625,591.0,adventure Audrey Tautou conspiracy theory Mystery Paris Tom Hanks treasure hunt,adventure Audrey Tautou conspiracy theory Mystery Paris Tom Hanks treasure hunt Drama Mystery Thriller,2006
6130,45499,X-Men: The Last Stand,Action Sci-Fi Thriller,376994,36668.0,Halle Berry Hugh Jackman,Halle Berry Hugh Jackman Action Sci-Fi Thriller,2006
6131,45501,"Break-Up, The",Comedy Drama Romance,452594,9767.0,, Comedy Drama Romance,2006
6132,45503,Peaceful Warrior,Drama,438315,13689.0,, Drama,2006
6133,45517,Cars,Animation Children Comedy,317219,920.0,, Animation Children Comedy,2006
6134,45635,"Notorious Bettie Page, The",Drama,404802,15402.0,, Drama,2005
6135,45648,Game 6,Comedy Drama,425055,80919.0,, Comedy Drama,2005
6136,45658,On a Clear Day,Drama,410400,38344.0,, Drama,2005
6137,45662,"Omen, The",Horror Thriller,466909,806.0,, Horror Thriller,2006
6138,45666,Nacho Libre,Comedy,457510,9353.0,, Comedy,2006
6139,45668,"Lake House, The",Drama Fantasy Romance,410297,2044.0,, Drama Fantasy Romance,2006
6140,45672,Click,Adventure Comedy Drama Fantasy Romance,389860,9339.0,, Adventure Comedy Drama Fantasy Romance,2006
6141,45720,"Devil Wears Prada, The",Comedy Drama,458352,350.0,, Comedy Drama,2006
6142,45722,Pirates of the Caribbean: Dead Man's Chest,Action Adventure Fantasy,383574,58.0,, Action Adventure Fantasy,2006
6143,45726,"You, Me and Dupree",Comedy,463034,1819.0,, Comedy,2006
6144,45728,Clerks II,Comedy,424345,2295.0,, Comedy,2006
6145,45730,Lady in the Water,Drama Fantasy Mystery,452637,9697.0,bad disappointing faerie tale fairy tale far fetched M. Night Shyamalan Paul Giamatti,bad disappointing faerie tale fairy tale far fetched M. Night Shyamalan Paul Giamatti Drama Fantasy Mystery,2006
6146,45732,My Super Ex-Girlfriend,Comedy Fantasy Romance,465624,4474.0,, Comedy Fantasy Romance,2006
6147,45880,Marie Antoinette,Drama Romance,422720,1887.0,cinematography lyrical,cinematography lyrical Drama Romance,2006
6148,45928,Who Killed the Electric Car?,Documentary,489037,13508.0,, Documentary,2006
6149,45950,"Inconvenient Truth, An",Documentary,497116,1781.0,, Documentary,2006
6150,45969,Career Opportunities,Comedy Romance,101545,16270.0,, Comedy Romance,1991
6151,46062,High School Musical,Children Comedy Drama Musical Romance,475293,10947.0,, Children Comedy Drama Musical Romance,2006
6152,46105,I Am a Sex Addict,Comedy Documentary Romance,428649,17628.0,, Comedy Documentary Romance,2005
6153,46231,Stoned,Drama,426627,17741.0,, Drama,2005
6154,46322,Jet Li's Fearless (Huo Yuan Jia),Action Drama,446059,7549.0,, Action Drama,2006
6155,46335,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The)",Action Crime Drama Thriller,463985,9615.0,, Action Crime Drama Thriller,2006
6156,46337,Garfield: A Tail of Two Kitties,Animation Children Comedy,455499,9513.0,, Animation Children Comedy,2006
6157,46347,Metal: A Headbanger's Journey,Documentary,478209,20604.0,, Documentary,2005
6158,46367,"Public Eye, The",Crime Thriller,105187,31692.0,, Crime Thriller,1992
6159,46530,Superman Returns,Action Adventure Sci-Fi IMAX,348150,1452.0,, Action Adventure Sci-Fi IMAX,2006
6160,46559,"Road to Guantanamo, The",Drama War,468094,7872.0,, Drama War,2006
6161,46572,Edmond,Drama Thriller,443496,18191.0,, Drama Thriller,2005
6162,46574,"OH in Ohio, The",Comedy,422861,14474.0,, Comedy,2006
6163,46578,Little Miss Sunshine,Adventure Comedy Drama,449059,773.0,, Adventure Comedy Drama,2006
6164,46664,"Fallen Idol, The",Drama Mystery Thriller,40338,21631.0,, Drama Mystery Thriller,1948
6165,46723,Babel,Drama Thriller,449467,1164.0,Brad Pitt cate blanchett multiple storylines social commentary,Brad Pitt cate blanchett multiple storylines social commentary Drama Thriller,2006
6166,46772,Strangers with Candy,Comedy,369994,13141.0,, Comedy,2005
6167,46850,Wordplay,Documentary,492506,35199.0,, Documentary,2006
6168,46855,Army of Shadows (L'armée des ombres),Action Drama Thriller War,64040,15383.0,, Action Drama Thriller War,1969
6169,46862,Orchestra Rehearsal (Prova d'orchestra),Drama,79759,47850.0,, Drama,1978
6170,46865,Little Man,Comedy,430304,9072.0,, Comedy,2006
6171,46948,Monster House,Animation Children Fantasy Mystery,385880,9297.0,, Animation Children Fantasy Mystery,2006
6172,46965,Snakes on a Plane,Action Comedy Horror Thriller,417148,326.0,, Action Comedy Horror Thriller,2006
6173,46967,Scoop,Comedy Fantasy Mystery,457513,512.0,, Comedy Fantasy Mystery,2006
6174,46970,Talladega Nights: The Ballad of Ricky Bobby,Action Comedy,415306,9718.0,, Action Comedy,2006
6175,46972,Night at the Museum,Action Comedy Fantasy IMAX,477347,1593.0,Ben Stiller Robin Williams,Ben Stiller Robin Williams Action Comedy Fantasy IMAX,2006
6176,46974,World Trade Center,Drama,469641,1852.0,, Drama,2006
6177,46976,Stranger than Fiction,Comedy Drama Fantasy Romance,420223,1262.0,emma thompson Maggie Gyllenhaal modern fantasy romance surreal Will Ferrell,emma thompson Maggie Gyllenhaal modern fantasy romance surreal Will Ferrell Comedy Drama Fantasy Romance,2006
6178,47044,Miami Vice,Action Crime Drama Thriller,430357,82.0,, Action Crime Drama Thriller,2006
6179,47099,"Pursuit of Happyness, The",Drama,454921,1402.0,, Drama,2006
6180,47122,John Tucker Must Die,Comedy Romance,455967,9293.0,, Comedy Romance,2006
